Decade,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
1960,0.569,0.669,2,-7,0.0412,0.609,0,0.756,109,140307
1960,0.89,0.438,0,-11,0.0438,0.164,0.926,0.961,118,128413
1960,0.363,0.582,7,-7,0.0286,0.486,4.30E-06,0.894,102,191773
1960,0.543,0.341,8,-11,0.03,0.498,0,0.725,108,154733
1960,0.561,0.142,8,-19,0.0433,0.678,0.00631,0.293,94,166973
1960,0.586,0.657,10,-11,0.0389,0.805,5.59E-05,0.784,115,122667
1960,0.363,0.336,3,-13,0.0353,0.967,4.57E-06,0.555,96,155213
1960,0.317,0.309,1,-12,0.0337,0.801,0.00355,0.167,94,217325
1960,0.466,0.392,8,-14,0.0421,0.535,8.06E-05,0.546,113,161640
1960,0.676,0.433,4,-13,0.0443,0.579,0,0.705,137,239933
1960,0.822,0.557,2,-14,0.0505,0.726,5.43E-05,0.973,128,141987
1960,0.881,0.526,4,-8,0.0766,0.199,0.000179,0.817,126,148040
1960,0.451,0.532,0,-15,0.0347,0.065,0.0234,0.756,134,184293
1960,0.644,0.371,0,-14,0.039,0.718,0,0.916,83,169760
1960,0.556,0.672,7,-10,0.0359,0.333,0,0.908,129,131425
1960,0.648,0.635,8,-15,0.0336,0.0338,6.30E-05,0.856,107,165267
1960,0.358,0.753,11,-7,0.0986,0.000259,0.0199,0.688,165,185524
1960,0.385,0.399,3,-10,0.0279,0.0871,0.000689,0.346,88,139867
1960,0.526,0.737,2,-10,0.102,0.646,0,0.681,118,284893
1960,0.581,0.265,2,-22,0.0454,0.482,0.00697,0.95,94,146030
1960,0.663,0.399,7,-17,0.0544,0.503,0,0.885,131,123533
1960,0.528,0.394,10,-11,0.0368,0.751,0,0.297,103,174693
1960,0.563,0.546,9,-12,0.0445,0.521,0,0.68,135,147043
1960,0.468,0.436,2,-9,0.0306,0.825,0,0.633,94,151827
1960,0.604,0.517,8,-19,0.0604,0.797,0,0.685,137,152133
1960,0.306,0.098,7,-17,0.032,0.941,0.0508,0.0966,110,217893
1960,0.616,0.494,7,-8,0.0266,0.259,0,0.866,109,201040
1960,0.63,0.711,10,-9,0.0472,0.299,0,0.659,97,167933
1960,0.433,0.117,5,-17,0.0408,0.964,3.98E-05,0.173,64,214200
1960,0.783,0.904,11,-7,0.0642,0.0118,0.0497,0.961,133,143867
1960,0.676,0.614,1,-6,0.03,0.319,8.12E-05,0.79,116,144615
1960,0.191,0.232,11,-15,0.0318,0.921,0,0.208,171,201867
1960,0.477,0.196,4,-16,0.0299,0.655,0,0.405,102,156573
1960,0.396,0.66,7,-6,0.0377,0.752,0.000648,0.438,96,217600
1960,0.428,0.658,7,-8,0.0788,0.693,0,0.961,160,109520
1960,0.396,0.473,10,-8,0.0345,0.326,0.000124,0.385,133,219027
1960,0.646,0.49,3,-10,0.0554,0.843,0,0.783,106,220400
1960,0.673,0.254,6,-12,0.0323,0.77,0,0.636,105,161520
1960,0.522,0.545,0,-11,0.0293,0.591,0.00908,0.838,88,142440
1960,0.681,0.615,5,-8,0.0283,0.163,0,0.943,113,170040
1960,0.489,0.889,7,-6,0.0598,0.665,0.000198,0.962,177,139933
1960,0.463,0.491,9,-16,0.0402,0.701,5.84E-05,0.649,110,153307
1960,0.481,0.673,9,-5,0.0321,0.548,0,0.615,118,164600
1960,0.487,0.361,7,-12,0.0322,0.801,0,0.6,141,120947
1960,0.273,0.204,0,-15,0.0331,0.926,0.0019,0.246,84,167800
1960,0.718,0.538,1,-9,0.074,0.848,0,0.796,128,159667
1960,0.431,0.316,6,-13,0.0275,0.503,0.0133,0.297,82,186667
1960,0.589,0.738,9,-10,0.0693,0.572,0,0.938,169,113840
1960,0.453,0.276,10,-12,0.0393,0.733,0.000228,0.597,163,146747
1960,0.299,0.281,0,-12,0.0304,0.824,0.000178,0.354,90,156267
1960,0.501,0.435,8,-14,0.0421,0.625,9.30E-05,0.663,113,163493
1960,0.534,0.718,7,-9,0.0961,0.56,0,0.926,164,160280
1960,0.718,0.562,7,-7,0.0283,0.75,0,0.92,116,144920
1960,0.252,0.193,6,-19,0.0428,0.908,0.778,0.209,135,149280
1960,0.543,0.733,0,-7,0.0328,0.0561,0,0.792,97,162893
1960,0.606,0.408,4,-12,0.0328,0.617,0,0.671,124,162693
1960,0.646,0.669,9,-9,0.0409,0.264,0,0.81,116,153000
1960,0.363,0.77,2,-6,0.0376,0.741,0,0.626,145,140560
1960,0.545,0.752,9,-7,0.0421,0.614,0,0.709,122,229107
1960,0.483,0.274,9,-17,0.0343,0.73,0,0.672,87,176920
1960,0.58,0.209,0,-16,0.0464,0.896,0.243,0.831,72,125400
1960,0.75,0.398,11,-15,0.0466,0.605,0,0.961,114,165333
1960,0.217,0.497,5,-5,0.033,0.638,1.76E-06,0.388,200,164760
1960,0.707,0.436,3,-13,0.0295,0.584,1.64E-06,0.648,115,138133
1960,0.151,0.219,0,-15,0.0361,0.537,0.000332,0.176,79,172360
1960,0.565,0.308,7,-12,0.0269,0.919,0.00139,0.454,83,149907
1960,0.551,0.607,0,-10,0.0382,0.00348,0,0.632,125,137907
1960,0.863,0.709,7,-4,0.0415,0.789,0.895,0.977,114,131587
1960,0.463,0.757,5,-8,0.0329,0.193,0,0.63,115,212293
1960,0.644,0.362,2,-14,0.04,0.709,5.37E-06,0.871,101,154920
1960,0.588,0.402,7,-13,0.0379,0.0211,0.0709,0.763,73,119440
1960,0.55,0.91,2,-8,0.0296,0.00546,0.398,0.693,130,455400
1960,0.465,0.703,0,-6,0.0606,0.796,0,0.387,107,197413
1960,0.589,0.48,7,-10,0.0289,0.129,0,0.458,99,222947
1960,0.68,0.448,0,-8,0.0302,0.698,0,0.567,118,177707
1960,0.455,0.199,2,-15,0.0977,0.728,0,0.776,241,167173
1960,0.553,0.346,0,-10,0.027,0.376,0,0.718,111,143640
1960,0.637,0.63,1,-11,0.0346,0.597,0.0168,0.965,87,129200
1960,0.353,0.411,10,-9,0.0302,0.126,0,0.111,103,186107
1960,0.213,0.2,8,-11,0.0296,0.806,0.00422,0.137,90,187880
1960,0.635,0.582,7,-10,0.0494,0.748,0,0.747,112,142693
1960,0.602,0.292,11,-15,0.0859,0.829,0,0.319,119,161067
1960,0.631,0.517,1,-9,0.0386,0.907,0,0.728,126,172640
1960,0.223,0.28,10,-12,0.0288,0.358,0,0.303,102,165533
1960,0.359,0.625,5,-11,0.0282,0.0007,0.00103,0.35,143,431585
1960,0.484,0.477,0,-14,0.0598,0.0795,5.09E-06,0.122,128,219427
1960,0.556,0.519,7,-11,0.0322,0.732,0,0.775,100,166000
1960,0.466,0.35,5,-8,0.0277,0.783,8.42E-06,0.615,99,166200
1960,0.575,0.451,2,-14,0.0282,0.438,0.754,0.972,174,139587
1960,0.486,0.483,0,-11,0.0431,0.735,8.01E-06,0.608,133,118413
1960,0.247,0.48,2,-8,0.0337,0.532,0.00293,0.403,170,202000
1960,0.61,0.272,2,-10,0.0286,0.888,7.11E-06,0.608,107,199347
1960,0.651,0.639,11,-15,0.0479,0.119,0.000468,0.878,115,136069
1960,0.277,0.439,1,-10,0.0311,0.896,2.68E-05,0.207,85,123373
1960,0.32,0.448,9,-9,0.0275,0.309,0.35,0.261,64,160320
1960,0.791,0.379,11,-11,0.0852,0.893,0.00227,0.798,106,140027
1960,0.363,0.911,4,-5,0.0703,0.106,0.0022,0.555,139,144627
1960,0.617,0.668,11,-10,0.0409,0.122,0,0.901,95,142613
1960,0.704,0.678,2,-9,0.0295,0.143,0,0.977,125,166400
1960,0.21,0.481,2,-10,0.0326,0.393,0.000341,0.383,108,160507
1960,0.51,0.671,5,-12,0.0583,0.506,0.00131,0.813,80,185680
1960,0.423,0.771,6,-5,0.0734,0.662,0.00792,0.708,136,152320
1960,0.661,0.324,0,-15,0.0557,0.298,0,0.71,77,153600
1960,0.449,0.362,5,-10,0.0279,0.743,0,0.6,91,162160
1960,0.654,0.397,10,-12,0.0385,0.797,5.84E-05,0.711,109,170533
1960,0.425,0.291,7,-11,0.0315,0.814,0,0.393,115,157160
1960,0.445,0.353,10,-11,0.0457,0.623,0.000372,0.823,161,159507
1960,0.461,0.631,7,-11,0.0531,0.509,0.00447,0.838,150,163933
1960,0.618,0.442,9,-13,0.0313,0.624,0.0291,0.403,116,179493
1960,0.712,0.379,7,-13,0.0365,0.83,0,0.907,122,140867
1960,0.208,0.526,4,-8,0.0321,0.374,6.81E-06,0.503,180,184133
1960,0.741,0.437,2,-9,0.0428,0.849,1.79E-05,0.689,92,169253
1960,0.528,0.575,10,-10,0.0336,0.479,1.25E-06,0.887,117,116027
1960,0.457,0.561,5,-11,0.133,0.769,0,0.745,135,297800
1960,0.345,0.811,1,-12,0.0654,0.0606,0.0466,0.625,143,183824
1960,0.463,0.493,0,-8,0.0249,0.363,0,0.365,91,171133
1960,0.502,0.669,3,-9,0.0525,0.573,0,0.698,172,155933
1960,0.509,0.284,10,-15,0.0292,0.367,0,0.649,109,152200
1960,0.521,0.799,0,-12,0.097,0.106,0.732,0.709,176,185227
1960,0.649,0.834,10,-11,0.0738,0.66,0,0.715,134,183800
1960,0.634,0.292,1,-16,0.0301,0.125,0.432,0.331,103,138400
1960,0.738,0.465,10,-11,0.0323,0.17,5.29E-06,0.901,111,222173
1960,0.265,0.241,7,-14,0.0287,0.87,0.000389,0.231,94,168067
1960,0.759,0.556,2,-7,0.0505,0.709,0,0.771,96,146827
1960,0.502,0.756,0,-4,0.0359,0.732,0,0.7,117,146907
1960,0.669,0.451,8,-11,0.0321,0.747,0,0.541,111,191307
1960,0.557,0.271,10,-20,0.0409,0.788,0.364,0.709,135,157387
1960,0.361,0.574,7,-9,0.0343,0.552,0,0.443,85,151373
1960,0.707,0.616,0,-9,0.0325,0.432,0,0.97,111,117954
1960,0.675,0.459,10,-11,0.0325,0.556,0,0.693,114,180000
1960,0.71,0.728,7,-10,0.0624,0.71,0,0.826,115,146293
1960,0.477,0.521,0,-13,0.0679,0.431,0,0.519,114,210333
1960,0.394,0.297,5,-13,0.0261,0.745,1.93E-05,0.5,86,191227
1960,0.661,0.632,0,-9,0.0511,0.688,0,0.953,129,151040
1960,0.587,0.133,9,-15,0.0565,0.186,2.26E-05,0.068,103,201733
1960,0.543,0.715,2,-9,0.0356,0.0192,0,0.468,124,180943
1960,0.449,0.61,0,-11,0.0346,0.641,8.23E-06,0.717,87,313525
1960,0.301,0.416,10,-16,0.0348,0.0296,0,0.517,89,235133
1960,0.439,0.179,0,-13,0.0301,0.951,0.0135,0.243,92,151667
1960,0.374,0.991,9,-1,0.0813,0.38,0.000719,0.51,95,163293
1960,0.508,0.776,2,-6,0.0402,0.421,4.12E-05,0.71,130,167787
1960,0.522,0.62,2,-8,0.0258,0.177,0,0.689,88,168773
1960,0.808,0.655,1,-6,0.0348,0.368,0.000268,0.964,128,155613
1960,0.485,0.351,10,-10,0.0253,0.809,7.40E-05,0.292,103,174613
1960,0.686,0.859,0,-7,0.0394,0.385,5.47E-06,0.842,114,160373
1960,0.529,0.457,0,-11,0.0283,0.779,0,0.736,107,188800
1960,0.462,0.592,2,-7,0.123,0.937,1.62E-06,0.764,174,164973
1960,0.494,0.589,1,-8,0.0284,0.55,0,0.769,79,138853
1960,0.51,0.592,4,-6,0.0384,0.814,0,0.545,129,148333
1960,0.409,0.485,11,-10,0.0456,0.683,0,0.401,120,153027
1960,0.514,0.403,9,-15,0.0295,0.77,1.06E-05,0.653,113,155627
1960,0.466,0.613,2,-9,0.0402,0.709,0,0.92,87,138267
1960,0.565,0.168,10,-18,0.0278,0.685,3.91E-06,0.667,94,176067
1960,0.444,0.451,6,-11,0.031,0.0228,0.396,0.711,122,197653
1960,0.347,0.995,4,-9,0.0712,0.557,0.839,0.591,169,126321
1960,0.668,0.687,1,-10,0.0562,0.534,3.30E-05,0.919,102,170160
1960,0.481,0.366,4,-12,0.0255,0.717,0.00196,0.592,104,157560
1960,0.773,0.816,0,-12,0.0342,0.184,0.923,0.894,100,133840
1960,0.51,0.389,1,-6,0.0283,0.578,0,0.381,113,222560
1960,0.732,0.506,7,-12,0.0462,0.688,1.04E-06,0.867,126,163093
1960,0.486,0.292,2,-13,0.0285,0.727,1.62E-05,0.548,101,162400
1960,0.653,0.304,5,-15,0.0318,0.176,0,0.927,84,169733
1960,0.385,0.379,5,-11,0.03,0.942,0.00832,0.42,84,163093
1960,0.42,0.626,7,-10,0.0343,0.683,0,0.779,85,154760
1960,0.778,0.29,3,-13,0.0625,0.837,0.000523,0.767,112,152307
1960,0.321,0.337,2,-13,0.0427,0.698,0.00116,0.371,155,185107
1960,0.5,0.654,1,-9,0.0394,0.619,0,0.403,107,168693
1960,0.522,0.357,7,-13,0.067,0.28,0,0.742,124,158507
1960,0.496,0.714,3,-7,0.0497,0.239,0,0.877,145,173000
1960,0.685,0.656,2,-8,0.0469,0.47,0,0.966,78,146067
1960,0.39,0.224,6,-13,0.0294,0.646,5.26E-05,0.151,112,120440
1960,0.401,0.177,9,-18,0.0382,0.932,0.0119,0.344,86,120427
1960,0.806,0.489,0,-13,0.104,0.0544,2.88E-05,0.899,124,162160
1960,0.625,0.607,0,-5,0.0308,0.643,0.00222,0.738,119,179027
1960,0.389,0.863,4,-5,0.0471,0.0724,0,0.906,74,158707
1960,0.746,0.663,2,-9,0.0312,0.0957,2.86E-06,0.78,122,157613
1960,0.332,0.51,0,-10,0.0466,0.718,0.00443,0.342,122,157333
1960,0.66,0.851,0,-4,0.0441,0.577,0,0.804,122,145040
1960,0.573,0.369,2,-9,0.0261,0.939,0,0.612,88,165107
1960,0.404,0.406,9,-9,0.0352,0.399,0,0.563,190,122684
1960,0.504,0.487,3,-14,0.0397,0.869,0,0.664,127,173010
1960,0.591,0.37,2,-7,0.0273,0.426,0,0.779,136,110720
1960,0.617,0.456,8,-11,0.0528,0.443,0,0.608,136,148933
1960,0.437,0.402,7,-12,0.0335,0.653,0,0.664,142,170120
1960,0.342,0.288,0,-15,0.0328,0.472,7.13E-05,0.356,98,146760
1960,0.69,0.744,0,-7,0.0806,0.742,0,0.922,143,134954
1960,0.636,0.256,1,-15,0.0443,0.346,0,0.544,129,114773
1960,0.772,0.54,6,-6,0.0324,0.249,0.0154,0.887,108,155600
1960,0.538,0.794,7,-8,0.0857,0.236,3.16E-06,0.95,91,167360
1960,0.453,0.35,1,-14,0.0364,0.224,0.000146,0.624,166,169667
1960,0.672,0.817,9,-7,0.0407,0.734,4.48E-05,0.955,104,127653
1960,0.621,0.293,5,-13,0.029,0.652,4.13E-05,0.555,98,169267
1960,0.329,0.623,3,-9,0.0338,0.68,0,0.906,206,154667
1960,0.759,0.439,0,-6,0.0435,0.562,0.335,0.96,110,184800
1960,0.482,0.124,1,-22,0.0321,0.658,0.00814,0.287,181,166160
1960,0.418,0.794,5,-9,0.0635,0.354,0,0.845,199,204000
1960,0.618,0.464,4,-12,0.0548,0.905,0.00166,0.692,84,114547
1960,0.648,0.475,0,-10,0.0354,0.646,0.00106,0.705,116,145213
1960,0.58,0.575,5,-11,0.0336,0.318,6.55E-06,0.912,79,187907
1960,0.594,0.632,10,-12,0.0291,0.354,0,0.743,98,190040
1960,0.512,0.402,3,-13,0.027,0.806,0.00182,0.629,82,199253
1960,0.476,0.717,9,-9,0.0949,0.0382,7.61E-05,0.753,94,166267
1960,0.542,0.785,9,-5,0.0439,0.795,2.30E-05,0.967,158,126640
1960,0.419,0.681,7,-11,0.04,0.777,0,0.788,119,99213
1960,0.582,0.302,9,-12,0.0353,0.947,0.0107,0.642,94,144427
1960,0.355,0.0603,2,-28,0.039,0.947,1.01E-05,0.28,78,156367
1960,0.147,0.476,5,-11,0.0402,0.782,0,0.511,202,153653
1960,0.591,0.709,9,-6,0.0373,0.497,0,0.874,131,131227
1960,0.505,0.574,5,-7,0.0291,0.538,0,0.574,100,157653
1960,0.627,0.571,0,-11,0.0355,0.605,8.66E-06,0.566,118,144973
1960,0.586,0.694,9,-7,0.0365,0.68,0,0.949,139,115147
1960,0.805,0.558,0,-5,0.041,0.164,2.20E-05,0.965,115,147600
1960,0.246,0.374,4,-10,0.0278,0.894,1.41E-06,0.591,177,119973
1960,0.242,0.874,4,-15,0.0467,0.00528,0.893,0.879,191,126573
1960,0.236,0.283,7,-12,0.0332,0.814,0.000288,0.437,68,190560
1960,0.558,0.647,8,-4,0.135,0.424,0,0.696,155,193080
1960,0.255,0.283,8,-10,0.0294,0.848,2.62E-06,0.142,86,126347
1960,0.436,0.311,5,-16,0.0294,0.895,0.0111,0.56,95,144240
1960,0.489,0.802,7,-5,0.0354,0.277,0,0.919,171,136547
1960,0.288,0.651,9,-6,0.0301,0.358,0.000483,0.389,174,214805
1960,0.541,0.296,9,-21,0.0517,0.228,0.000208,0.959,158,136613
1960,0.489,0.391,2,-9,0.0347,0.594,5.14E-06,0.425,77,202027
1960,0.315,0.37,3,-9,0.0277,0.903,1.25E-06,0.288,86,169560
1960,0.524,0.558,10,-12,0.0469,0.781,0,0.585,128,127293
1960,0.526,0.459,9,-9,0.0318,0.511,0,0.572,112,196533
1960,0.481,0.668,10,-7,0.0344,0.33,0.78,0.896,126,133440
1960,0.495,0.539,6,-6,0.0336,0.819,0,0.715,109,152267
1960,0.481,0.204,5,-16,0.0261,0.875,0,0.45,95,146627
1960,0.489,0.535,7,-10,0.0838,0.879,0,0.374,77,127440
1960,0.483,0.478,6,-14,0.0789,0.749,0,0.913,170,133707
1960,0.32,0.778,9,-10,0.0521,0.165,0.000268,0.72,152,215440
1960,0.849,0.482,3,-10,0.06,0.721,0.0781,0.961,119,153040
1960,0.208,0.273,10,-9,0.0282,0.73,1.80E-06,0.153,84,148693
1960,0.647,0.663,0,-14,0.0982,0.0663,0.0228,0.929,130,181813
1960,0.637,0.349,8,-13,0.0718,0.531,0.753,0.497,101,136053
1960,0.449,0.262,3,-9,0.0282,0.908,2.59E-05,0.381,109,184120
1960,0.669,0.581,10,-7,0.0616,0.511,0,0.659,136,152293
1960,0.355,0.215,3,-12,0.0357,0.977,0.00134,0.213,113,129400
1960,0.425,0.289,9,-10,0.0279,0.745,0,0.52,102,169573
1960,0.306,0.21,2,-14,0.0317,0.85,0,0.126,109,169707
1960,0.674,0.182,6,-20,0.0311,0.727,1.09E-06,0.789,100,167360
1960,0.36,0.402,0,-10,0.0426,0.0954,0,0.129,142,171524
1960,0.715,0.579,0,-10,0.0289,0.0668,0,0.806,130,177133
1960,0.308,0.382,6,-12,0.0349,0.829,0,0.463,134,159560
1960,0.257,0.481,8,-6,0.0337,0.636,0,0.469,129,147533
1960,0.654,0.512,9,-9,0.0453,0.727,1.67E-06,0.767,77,153268
1960,0.508,0.127,10,-14,0.0337,0.779,0,0.283,130,172907
1960,0.427,0.0801,2,-27,0.0372,0.748,0.51,0.78,168,328147
1960,0.717,0.43,10,-14,0.0355,0.729,0.000122,0.797,97,160934
1960,0.585,0.851,0,-4,0.0457,0.443,8.79E-05,0.707,91,148080
1960,0.601,0.154,2,-17,0.0306,0.453,0.000227,0.486,92,178507
1960,0.561,0.447,1,-11,0.0544,0.279,0,0.729,118,172960
1960,0.585,0.367,3,-13,0.0397,0.104,0,0.499,85,331627
1960,0.437,0.256,7,-15,0.0295,0.00751,0.562,0.761,86,279493
1960,0.488,0.648,5,-13,0.0305,0.852,0.914,0.949,156,122933
1960,0.319,0.526,6,-10,0.0389,0.288,0,0.773,201,193440
1960,0.604,0.858,2,-3,0.0666,0.438,3.41E-05,0.908,125,183627
1960,0.803,0.494,8,-9,0.0326,0.711,0.000561,0.774,116,158089
1960,0.912,0.646,2,-6,0.0398,0.442,2.28E-05,0.962,122,177680
1960,0.503,0.251,9,-11,0.026,0.341,2.24E-05,0.491,82,170520
1960,0.536,0.351,11,-8,0.0266,0.762,0,0.532,107,179120
1960,0.409,0.476,2,-8,0.0291,0.466,1.74E-06,0.439,109,158547
1960,0.366,0.355,2,-12,0.0313,0.887,0,0.547,99,146800
1960,0.325,0.336,11,-12,0.0279,0.572,0,0.257,85,165698
1960,0.246,0.474,8,-9,0.0379,0.651,0,0.162,149,256760
1960,0.407,0.737,4,-8,0.0417,0.804,0,0.925,150,102587
1960,0.469,0.437,0,-8,0.027,0.763,1.39E-05,0.597,139,174067
1960,0.362,0.295,8,-16,0.0362,0.811,0.000314,0.306,74,181000
1960,0.706,0.602,0,-12,0.0448,0.00433,0.000145,0.883,123,147727
1960,0.529,0.34,2,-11,0.05,0.636,1.83E-06,0.537,86,213267
1960,0.593,0.801,0,-11,0.0376,0.549,0.133,0.966,134,155733
1960,0.492,0.532,1,-8,0.0279,0.287,2.39E-05,0.907,88,175920
1960,0.504,0.377,10,-12,0.033,0.887,6.97E-06,0.409,103,136560
1960,0.551,0.29,7,-11,0.0278,0.772,0.00317,0.492,114,172333
1960,0.511,0.377,4,-9,0.0389,0.689,0,0.675,109,200240
1960,0.332,0.495,8,-11,0.0348,0.63,1.12E-06,0.658,113,170307
1960,0.484,0.375,3,-10,0.0334,0.688,0,0.674,121,157847
1960,0.358,0.691,5,-7,0.0386,0.484,9.67E-05,0.822,159,159373
1960,0.574,0.256,7,-15,0.0298,0.61,7.70E-05,0.568,82,163160
1960,0.645,0.78,0,-6,0.0546,0.749,0.0597,0.775,117,175160
1960,0.66,0.305,7,-16,0.0637,0.551,0,0.616,106,161360
1960,0.721,0.568,4,-9,0.0845,0.357,0,0.926,139,144760
1960,0.334,0.595,8,-9,0.0658,0.768,0,0.721,182,138227
1960,0.513,0.404,0,-13,0.0461,0.345,0,0.772,150,122307
1960,0.757,0.435,8,-10,0.032,0.339,0.396,0.942,136,126600
1960,0.589,0.787,4,-9,0.0297,0.648,0,0.795,132,150453
1960,0.279,0.227,7,-12,0.0351,0.897,0,0.202,113,199040
1960,0.413,0.628,8,-4,0.0522,0.739,0,0.865,87,153307
1960,0.542,0.361,4,-14,0.028,0.601,2.93E-05,0.533,138,132133
1960,0.75,0.456,0,-9,0.029,0.685,1.03E-06,0.939,115,120453
1960,0.611,0.271,6,-14,0.0365,0.972,0.302,0.531,119,156453
1960,0.69,0.592,10,-10,0.0353,0.6,0,0.9,103,156453
1960,0.804,0.215,0,-15,0.075,0.585,0.276,0.572,95,136000
1960,0.221,0.238,10,-9,0.0296,0.974,2.54E-05,0.151,86,188027
1960,0.541,0.448,4,-13,0.0339,0.474,0,0.771,125,156400
1960,0.721,0.441,1,-10,0.0753,0.773,0,0.632,110,178009
1960,0.666,0.465,2,-12,0.0307,0.344,4.82E-06,0.771,133,152400
1960,0.657,0.53,6,-10,0.0306,0.78,0,0.879,99,157427
1960,0.353,0.469,2,-11,0.0339,0.793,0,0.443,88,139133
1960,0.566,0.529,5,-10,0.0394,0.63,0,0.792,74,158160
1960,0.644,0.533,4,-12,0.0566,0.322,0,0.79,112,153667
1960,0.484,0.789,11,-6,0.0731,0.752,0,0.778,149,185000
1960,0.384,0.301,4,-11,0.0282,0.797,0,0.348,94,160440
1960,0.434,0.458,2,-9,0.0351,0.797,0,0.749,76,119000
1960,0.425,0.373,4,-8,0.0797,0.679,0,0.663,78,155307
1960,0.242,0.556,5,-9,0.0413,0.74,0,0.653,163,136766
1960,0.508,0.857,2,-5,0.04,0.74,0,0.891,89,157467
1960,0.34,0.402,11,-13,0.0743,0.855,0.00939,0.57,95,424227
1960,0.458,0.621,4,-12,0.0262,0.0627,0.00806,0.696,102,165200
1960,0.71,0.665,2,-8,0.0277,0.053,0.0207,0.796,127,164293
1960,0.67,0.666,0,-13,0.0309,0.115,0.711,0.962,95,142640
1960,0.363,0.746,5,-7,0.0334,0.355,0,0.728,102,114560
1960,0.428,0.701,9,-8,0.0658,0.247,0,0.918,170,127400
1960,0.322,0.322,9,-11,0.0282,0.91,1.71E-05,0.293,81,168880
1960,0.281,0.272,8,-13,0.031,0.735,0.00245,0.358,106,158000
1960,0.153,0.49,3,-8,0.0366,0.846,0,0.315,199,198653
1960,0.552,0.499,8,-11,0.026,0.323,2.78E-05,0.799,97,184453
1960,0.551,0.922,0,-6,0.0361,0.579,0.708,0.461,116,132893
1960,0.462,0.74,1,-5,0.0701,0.544,0.0484,0.648,138,166053
1960,0.565,0.691,9,-9,0.0428,0.682,0,0.588,128,166067
1960,0.575,0.825,9,-4,0.0311,0.0865,0,0.963,109,127093
1960,0.451,0.585,6,-8,0.0525,0.815,0.000459,0.934,185,101680
1960,0.647,0.482,1,-11,0.0343,0.0764,0.000151,0.614,94,139920
1960,0.307,0.304,0,-13,0.0267,0.755,0.141,0.247,95,216573
1960,0.696,0.604,11,-8,0.049,0.196,0.000161,0.636,108,114173
1960,0.49,0.44,3,-9,0.0321,0.874,0,0.426,109,140173
1960,0.338,0.51,0,-12,0.0564,0.453,0.000162,0.246,101,180987
1960,0.356,0.277,4,-11,0.0316,0.886,0,0.375,102,168907
1960,0.68,0.323,5,-14,0.0597,0.873,3.66E-05,0.39,107,124573
1960,0.385,0.788,3,-9,0.0524,0.214,0.00699,0.88,200,177973
1960,0.702,0.743,9,-7,0.0406,0.684,0.353,0.796,108,124440
1960,0.579,0.877,4,-9,0.0488,0.0289,0.571,0.9,126,175080
1960,0.684,0.389,0,-11,0.035,0.604,0,0.824,129,142027
1960,0.795,0.246,1,-16,0.0305,0.688,0.000186,0.425,110,157800
1960,0.414,0.329,4,-8,0.0396,0.638,0,0.426,133,162413
1960,0.451,0.62,8,-6,0.0361,0.145,0.0239,0.5,123,199653
1960,0.427,0.399,7,-9,0.0291,0.785,6.51E-06,0.524,83,187853
1960,0.769,0.567,1,-13,0.0533,0.0882,1.34E-06,0.978,137,150467
1960,0.216,0.178,1,-18,0.0314,0.853,1.92E-05,0.264,90,153240
1960,0.693,0.769,5,-11,0.0281,0.361,0.103,0.96,140,191440
1960,0.657,0.686,1,-7,0.0283,0.134,0,0.883,124,169200
1960,0.599,0.479,0,-13,0.0419,0.293,0,0.966,170,128133
1960,0.806,0.45,2,-12,0.0356,0.179,2.37E-05,0.823,132,399390
1960,0.197,0.483,5,-7,0.0339,0.692,0,0.339,190,163320
1960,0.63,0.715,4,-9,0.0456,0.301,0,0.961,104,153293
1960,0.33,0.151,1,-17,0.0282,0.743,0.088,0.166,78,146400
1960,0.651,0.767,6,-8,0.0306,0.338,0,0.937,133,148813
1960,0.643,0.468,4,-11,0.0343,0.12,0,0.607,122,169333
1960,0.746,0.648,5,-11,0.459,0.616,0,0.808,98,159987
1960,0.461,0.347,4,-18,0.117,0.797,0,0.701,174,159227
1960,0.349,0.497,7,-11,0.0344,0.749,0,0.585,115,152920
1960,0.462,0.194,9,-12,0.0296,0.85,0,0.153,83,169973
1960,0.293,0.364,10,-10,0.0324,0.21,2.75E-05,0.449,177,200293
1960,0.548,0.464,9,-14,0.0414,0.361,0,0.925,148,203800
1960,0.604,0.549,1,-10,0.0389,0.531,0,0.696,111,158880
1960,0.494,0.393,10,-12,0.0367,0.315,3.23E-06,0.662,173,169427
1960,0.371,0.421,10,-12,0.0276,0.591,1.18E-06,0.363,80,177960
1960,0.608,0.55,3,-12,0.0531,0.792,0,0.874,146,167720
1960,0.184,0.176,5,-14,0.0338,0.972,0.022,0.201,70,174893
1960,0.506,0.844,5,-7,0.0725,0.617,0,0.854,169,129467
1960,0.618,0.589,10,-9,0.0503,0.239,0.0123,0.742,125,144333
1960,0.637,0.58,4,-9,0.0278,0.436,0.00017,0.96,99,167347
1960,0.544,0.163,2,-20,0.27,0.796,0,0.447,117,388467
1960,0.512,0.648,11,-6,0.0368,0.389,6.79E-06,0.435,132,156147
1960,0.552,0.823,10,-5,0.0591,0.646,0.000965,0.803,73,173053
1960,0.232,0.644,9,-11,0.0494,0.741,4.65E-05,0.897,200,162397
1960,0.503,0.614,7,-8,0.0283,0.123,0.023,0.313,111,147000
